建筑 工程 施工 许可证	乡村 饮用水	0
国家 机关 工作 人员	职业 学校	0
任玉林	人物	1
医生	倒票	0
大型 犬	宠物	1
裂伤	公益性 基础 设施	0
房山区 司法局	气球	0
海淀区	市辖区	1
提法	疗法	0
两会	我们 身边	0
酒精 中毒	财经 日报	0
居住	省 经贸委	0
阴囊	本 外币	0
高州 水库	水利 工程	1
东环路	本 车 人员	0
交通 战备	生命 通道	0
架次	英文	0
被 拆迁 人	沿革	0
禁渔区	地点	1
五中	走访	0
软 组织 挫伤	海鲜	0
零配件	非 交通 高峰 时段	0
空挡	星牌	0
小额 贷款	社会 机动车	0
执法 记录 仪	双方 车辆 损失	0
坡耕地	副产品	0
公安 机关	罗马法	0
中国 工程院	组织 机构	1
经营 原则	二环路	0
湖北	个正着	0
自然 保护区 管理 机构	科研 机构	0
小费	主要 目标	0
县级 政府	政府 机构	1
精神 障碍	疾病	1
法人 资格	属地 责任	0
中考	混凝土	0
滴滴	政治 任务	0
学	自然 属性	0
海关 特殊 监管 区域	组织 机构	1
生态 平衡	食品 货值	0
标准 体系	体系	1
路中	民族	0
专员	物业 项目	0
月后	各 类 规划	0
雷雨 大风	卫生 厕所	0
长江 隧道	公共 交通 设施	0
二手车 交易 市场	正 三 轮 机动车	0
顺义区 人民 法院	法院	1
工作 程序	紧急 程度	0
指挥	抗生素	0
体育 比赛	受害人 或 死者 近 亲属	0
站点	地点	1
禽	原位	0
形态 特征	刑事 证据	0
清华 大学	安全 规定	0
嘉定区	泉州	0
伐木	分割	0
行政 规划	落后 工艺	0
四川省 人民 代表 大会	地段	0
水利 枢纽	残疾 类别	0
西南 政法 大学	大学	1
国企 干部	同一 事故	0
平安 产险	困难 残疾人	0
加保	官员	0
粤 港 澳	财力 情况	0
司法所	公安 交警 大队	0
救援 列车	交通 工具	1
小吃店	酒时	0
体育 赛事	行业 结构	0
转基因 生物	生物	1
新闻	水上 飞机	0
旅游 基础 设施	人 黎	0
电动 汽车	他 朋友	0
劳保 用品	法律 或者 行政 法规	0
奇瑞	打印	0
北京市 气象局	车棚	0
正式 职工	由此看来	0
高架 道路	建筑	0
行业 组织	小组 办公室	0
贪污罪	远近	0
丽江	中国 地名	1
专利 公报	报纸	0
南阳	行政 区划	0
纪念馆	景点	1
抵押 权 人	保险 车辆 驾驶员	0
密云县	证券法	0
烟草 专卖局	组织 机构	1
婚车	天价	0
航务 管理局	本 市 户外 广告 设施	0
墓葬	这 部分	0
太原市 公安局	政府 机构	1
重庆市 人民 政府	颜 某	0
南京市 人民 代表 大会	行政 领导	0
救助 站	政府 机构	1
施工方	组织 机构	0
广州市 公安局	和睦 相处	0
电话 车险	当地 公安 边防 部门	0
陕西省 第十 届 人民 代表 大会	组织 机构	1
电话线	私房	0
驾驶员	合理 损失	0
稻田	网站	0
禁航区	安全 主任	0
复合 材料	困难 家庭	0
中央 财经 大学	人民 政府 网站	0
山西省 副省长	寨	0
公益 活动	活动	1
海洋 生物	自然人	0
平安 人寿	公司	1
寿州	各 省份	0
煤矸石	赣州 支公司	0
通信 工具	礼花厂	0
公司	调研员	0
旅游 基础 设施	恶劣 天气 条件	0
富康	合理 布局	0
交警 部门	中药材	0
指导性 案例	项目 和 资金	0
小 卢	人物	1
公立 医院	组织 机构	1
电话 车险	指明	0
刘志全	中国籍	0
建筑 市场	景观 控制区	0
志愿者	非机动车 或 行人	0
二 广 高速 公路	石油 装备	0
道路 红线	失业	0
客船	轻微 责任	0
相关 知识	企业 产品	0
司法 机关	广告主	0
永安 保险	公司	1
精神 损失费	核电	0
地铁 有限 公司	严寒	0
市房	公路 部门	0
政府 采购 中心	先得	0
架次	移位	0
建设 方案	医药费 单据	0
截肢	次责方	0
城市 垃圾	我国 工伤 保险	0
保险 代理 公司	公司	1
餐饮 企业	其 人身	0
龙岗区	安全 法律 法规	0
传真	通信 技术	1
贴纸	城乡 公共 交通	0
保存期	非经 营性 行为	0
样板	不切实际	0
新 站	车站	0
气象台	科研 机构	1
文化路	战术	0
货运 企业	功能 区划	0
组成 部门	全 国 部分	0
广福路	地点	1
整理	尽义务	0
贵阳市 城市 轨道 交通 有限 公司	公司	1
力帆	公路 工程处	0
遗传性 疾病	化肥	0
浙江省 人民 政府	投影	0
经济 发展	公交 设施	0
表演	危险 区域	0
小型 轿车	轿车	1
手机 客户端	网站	0
排气管	城市 道路 地下	0
新型 材料	弱势 地位	0
决策 程序	各方处	0
保险 保障 基金	责任 或者 责任	0
文化 旅游	计划 生育 家庭	0
徐州 工程 机械 集团 有限 公司	此 房	0
电子 标识	新都区	0
高级 船员	造	0
旅游 投诉	泄洪	0
工程 资料	法治 意识	0
在线 咨询	地下 通道	0
集体 企业	组织 机构	1
社会 公益 事业	被告人 陈某	0
北京 非 首都 功能	参股	0
北京 保险 行业 协会	协会	1
电缆	通信 技术	1
南京 长江 大桥	建筑	1
绿灯	四川省 行政 区域	0
成套 设备	设备	1
全椒县	能力 部分	0
集成 电路	路面	0
公路 建设 项目	信贷 产品	0
司法 拘留	软件业	0
中国 企业	车棚	0
社会 现象	现象	1
中国 社会 科学院	公安 边防	0
新兴 产业	公司	0
邓勇	书记	1
知名 品牌	时段性	0
配送 中心	组织 机构	1
余姚	黄海	0
市 人民 法院	六条	0
白酒	酒	1
复旦 大学	重要 燃气 设施	0
水利局	科研 机构	0
企业 经理	低 能见度 情况	0
青岛市 人民 代表 大会	智力 残疾人	0
名胜 古迹	人道	0
集邮票	太仓市	0
最低 水位	信息台	0
残疾 辅助 器具	制度 文本	0
平板车	其他 后果	0
沩山	景点	1
责任 准备金	国际	0
物业 服务	建筑	0
当今 社会	老年人 家庭	0
产品 质量 检验 机构	拒收	0
参建 单位	功夫	0
财务	须经 常务 委员会	0
市 人民 医院	医院	1
医疗 卫生	减半	0
公安 工作	县级 人民 政府 食品 药品	0
社会 服务 机构	服务 机构	1
钢圈	几 级	0
销售	上衣	0
主要 设备	法制	0
万州区	按比例	0
建筑 主体	建筑	0
招标 项目	苏南 运河	0
毕节	基本 农田	0
建筑 市场	沉淀	0
低 视力	车身 反光 标识	0
在职 培训	国家 或 行业	0
临河	货运 机动 车辆	0
高低	重点 研发	0
交通 道路	地点	1
年节	技术 设备	0
书记员	数额	0
人口 密度	武器 装备	0
操作 方法	美尼尔氏症	0
两 种 方法	身份 证件	0
机动 三轮车	交通 工具	1
脑电图	药品	0
典当业	荣誉 市民	0
人体 器官	宣武区 法院	0
立体 交叉桥	其他 医疗	0
夹角	这些 方面	0
工作 过程	有限 责任	0
中国 地名	休息	0
钱塘江	监察 部门	0
成品油	应急	0
数据链	复线	0
历史 文化	执法	0
新疆 生产 建设 兵团	地点	0
小区 居民	文化 特点	0
桥吊	部 公路 司	0
铁路局	火车站	0
展销会	邱	0
鉴定 完毕	车主 利益	0
汉语 词典	公共 厕所	0
鼓楼区	公司 经理	0
普通 高等 学校	又名	0
法定 公积金	公司	0
清洁 燃料	经济 困难	0
的	中国 文化	0
公路 工程	民用 航空器 驾驶员	0
燃气 汽车	国省道 干线	0
玉溪市 人民 政府	龙岩	0
供电 企业	标准 名称	0
昌平区 法院	剩下	0
地质 遗迹 保护区	地点	1
校 大学生	公共 场所 容貌	0
八一 广场	对象	0
合肥 站	火车站	1
衡平	口径	0
地震 监测	濠江区	0
四川省 公安厅	基本 医疗 保险	0
新 民主 主义	改革	0
反光 材料	案件 线索	0
坐支	公司	0
检测 方法	车辆 损失 险 保险费	0
司法 拘留	范围 本 标准	0
宁都县	行政 区划	1
宜昌 通衢 公路 建设 有限 责任 公司	组织	1
门诊费	项目 清单	0
婚前 医学 检查	湿地	0
高低	大型 水库	0
商业 机构	井室	0
组织 形式	形式	0
文化 遗产 保护	职能 机构	0
纺织	工业 产品	0
旅游 服务	中午	0
经贸 公司	违	0
金沙江 路	罚金	0
洗浴	民俗	0
保存期	崩塌	0
单建	教授	1
孟加拉国	前方	0
引擎盖	精彩	0
酒 人	民俗	1
溧阳	会址	0
处理 方法	法规 和 安全 技术	0
政委	重庆 力	0
道路 施工	软件	0
非公有制 经济	城市 街区	0
不成	原 编制	0
时序	词	1
党内 职务	具体 地点	0
潘兵	人物	1
安全 总监	野生 动植物	0
饭局	潮阳	0
平安 产险	公司	0
市中心 医院	组织 机构	1
建制村	工伤 决定书	0
道路 交通 事故 车辆	车辆	1
宣武区	膳食 补助费	0
船票	车 店	0
加保	耗费	0
野生 生物	报关	0
畜牧	易耗品	0
主要 原料	中华 人民 共和国 境外	0
白酒	管理局 调度室	0
煤炭 行业	交通 事故 车辆	0
渣土车	年票	0
研究 成果	其他 车道	0
植物 种类	物力	0
土地 复垦	国家 阶段	0
法定 代表人	老 陈	0
社会 交往	行政 区域 范围	0
政府 职能 部门	部门	1
高级 人民 法院	公安局 交通 警察 支队	0
民营 企业	企业	1
公安部 副部长	光明	0
知名度	网站	0
专业 术语	长途 客运站	0
威海	港口	1
执业 医师	总体 规划 和 城乡 规划	0
拉林河	自然 资源	1
危桥	耳聋	0
病险 水库	水文 技术 标准	0
启动 仪式	公司	0
检验 机构	太平洋 财产 保险 股份 有限 公司	0
代理 审判员	审判员	1
车险 计算器	电器	0
交通 安全日	收支	0
通勤车	胆道	0
晚育	事故 损失	0
城镇 集体 企业	公司	1
道路 工程	读者	0
检察官	人物	1
产业 体系	水平 和 质量	0
安全 总监	主干 道路	0
城市 社区	重要 场所	0
症状	毒品 原 植物	0
规模 以上 工业	主要 负责人 或 权力 机构	0
海城市 运输 总 公司	组织	0
缺损	水泥 混凝土	0
公共 服务 平台	公司	0
打捞	厂矿 企事业	0
历史 文化 名城 保护 规划	地方 政府	0
电表	残疾	0
人流 手术	船机	0
密	焦炭	0
海南省 统计局	车 主因	0
改扩建	自治区 人大	0
邮政 信箱	这 部分 人	0
船东	性 条款	0
矿山 企业	昌平区 法院	0
医保 用药	外交 途径	0
阳台	哪些 费用	0
县 医院	两地	0
因子	蒙古国	0
一 级 公路	交通 线路	1
经济区	人民 政府 及其 负责人	0
厦门市 中级 人民 法院	组织 机构	1
汉中	电摩	0
小 微 企业	经济 组织	1
风灾	学院	0
郑州市 人事局	赔偿 案件	0
甲状腺	疾病	0
日照 间距 系数	消极 损失	0
释明权	法官 助理	0
隧道 工程	机动车 过程	0
绿道	遗产 实际 价值	0
历史 文化 保护区	地点	1
兵团	限额 标准	0
紧张	肇事人	0
无烟 烧烤	食品	1
科学 知识	知识	1
顺序 编号	公园 业主	0
计算机 软件	陈 家宝	0
政	这些 方法	0
果冻	食品	1
汽车 二 级 维护	载运	0
禁运	法律 法规	1
姑苏区	区域 城市	0
政府 工作 报告	经济 发达 地区	0
飞行 教员	随访	0
三 格	线车	0
尿	生物 物种	0
塑料 大棚	农作物	0
参保 单位	窗 范围	0
出租车 司机	某 财产 保险 股份 有限 公司	0
商业 行为	新 设备	0
国家 机关 负责人	氨基酸	0
沥青 路面	遗产 范围	0
专业 委员会	委员会	1
旧 城镇	城市 区域 环境 噪声	0
李明明	音乐人	1
声像 档案	视距	0
国家 地质 公园	公园	1
一 国	组织 机构	0
两 江 新区	人行道 和 人行 横道	0
开幕式	体育 赛事	0
西方 国家	历史	0
马来西亚	配套 设施 设备	0
肝功能	综上所述	0
滴滴	新 措施	0
杨朝阳	名誉权 案件	0
国家 重点 风景 名胜区	风景 名胜区	1
奇瑞	人物	0
建设 工程 规划 许可证	建筑	0
代步 工具	工具	1
胎压	汽车 配件	0
饮用水	时限 规定	0
钟乳石	噪音	0
遗存	镇 村 道路	0
水稻	收音机	0
土方	民用 航空器 领航员	0
水土 保持	你 自身	0
两 个 方面	方面	1
行政 区域	西湖	0
汽车 品牌	品牌	1
疲劳	原地	0
石栏杆	工艺品	1
西山	山脉	1
该房	保险 中介	0
法治 政府	经济 来源	0
安徽省 人民 代表 大会 常务 委员会	求救	0
安装 工程	工程	1
半山腰	部分 项目	0
轿车	汽车	1
副教授	朝阳区	0
宿仁训	话题 人物	1
合作 项目	项目	1
兰州市 第二 人民 医院	价或	0
管理 办法	办法	1
报废 车	一定 成效	0
理财 业务	业务	1
所长	人物	1
残留	景观 控制区	0
城市 轨道 交通	该 原则	0
供电 公司	公司	1
旅游 城市	非 必须 职责	0
神经 系统	政府 职能 部门	0
土地 利用率	我 手里	0
监控 设备	你们	0
人员 编制	用地 功能	0
敬老院	组织 机构	1
李海宏	框架	0
山东省 统计局	新 业务	0
售票员	自治县 人民 法院	0
南 渡江	河流	1
金州区	省力	0
电动车	人民 法院 院长	0
站务员	车座	0
建设 工程 档案	采用	0
菜市场	企业化	0
海南 国际 旅游 岛	重点 目标	0
小萌	读者们	0
中医	医生	1
总 建筑 面积	建筑	1
田园 城市	停泊	0
管区	组织 机构	0
协管员	巴中市	0
四 级 公路	综合性 工程	0
吉林省 人民 政府	型号 飞机	0
水源 保护区	律师法	0
颅骨	催办	0
高消费	社会 事件	0
基本 法律	城市 道路 网络	0
东北亚	地点	1
广播	网站	0
南京市 人民 政府	调节	0
数据库	技术	1
福建省 公安厅	摊贩	0
制作 人员	人员	1
小 华	罐体	0
高等 院校	职业 学校	0
居住 建筑	惠州	0
肌力	讲话 精神	0
人民 法院 院长	法院 院长	1
国有 资金	组织 机构	0
电路	电子 产品	1
民用 航空器	交通 工具	1
河镇	行政 区划	1
保险 公司	先导	0
医疗 专家	午饭	0
李鸿忠	官员	1
卵巢	显示	0
汽车 驾驶员	人物	1
海岸线	血肿	0
房管局	刑罚 量	0
数据库	挖掘	0
湖口县	数字式	0
国玉 大酒店	采伐	0
火车站	坠落	0
治理 措施	吴明飞	0
弹药	男	0
专业 单位	限量	0
副司长	其他 构筑物	0
总部	药品 质量	0
西南 政法 大学	物价 水平	0
拱墅区	成立	0
船厂	白鹤 村委会	0
车时	重型 厢式 货车	0
专业 合作社	城镇 树木	0
统筹 基金	落脚点	0
柴	半成品	0
残疾人 运动员	企业 法人 营业 执照 复印件	0
照明 灯具	公司	0
莘县	推广	0
围护 结构	减免	0
停车位	卷宗 材料	0
通许县	林地 面积	0
太平间	挑战	0
漳州	公平 原则	0
中央 财经 大学	大学	1
工会	组织 机构	1
济南市 中级 人民 法院	组织 机构	1
公安厅 厅长	本 岗位	0
琼州 海峡	地点	1
诊断	相撞	0
组成 人员	反思	0
震中	自然 灾害	1
江苏省 公安厅	车牌	0
飞行 状态	最高 赔偿金	0
专业 技术 人员	技术 人员	1
上市 公司	公共 卫生 设施	0
科研 工作	同一 保险 公司	0
年 味	著作权法	0
区水	广大 司机 朋友	0
新 世纪	地震局	0
国际 展览局	法网 交通 事故 栏目	0
上海市 统计局	门面	0
设区市	离岗	0
浓度	安慰	0
车灯	定见	0
国家级 风景 名胜区	景点	1
绵阳	学生 及其 监护人	0
外阴	货物 重量	0
服务 中心	康复	0
人类 社会	高音	0
二维码	网站	0
便桥	严明	0
审判权	代驾 人和	0
气象 专家	车价	0
检察员	龚某	0
垄断	类 行为	0
康明斯	人大	0
历史 文化 街区	地点	1
剧院	地位 和 作用	0
李冬莲	巡查	0
设区市	过错 及 过错	0
颧骨	回	0
工作 状态	人民 委员会	0
手机 号码	人间	0
大 中型 企业	中型 企业	0
反光 背心	工业 产品	0
室	刹车 装置	0
信息 服务 平台	平台	1
供电 企业	实时 流量	0
金佛山	机动 车道	0
实际 控制 人	法定 范围	0
咨询 机构	救人	0
密云县	水务局	0
牧区	民俗	0
主要 指标	区 管委会	0
条例 规定	区县 道路	0
独资 企业	参谋	0
山墙	陈定军	0
南宁 地区	自然 环境	0
货船	业界	0
中医药	危险品 标志	0
养猪场	对外 贸易 经济	0
发动机 功率	模糊不清	0
骨盆	回归	0
医疗 保险金	行李 票	0
集美区	行政 区划	1
核心 竞争力	剧增	0
急救 中心	医院	1
道路 中心线	交通 线路	1
电子 身份 标识	网站	0
行政 机关	机关	1
疫病	邮政业	0
钱塘江 流域	稳定 社会	0
一只眼	人物	0
滩涂	国家 基本 医疗 保险	0
商业 企业	新沂市	0
蒸吨	物 和	0
叉车	标准 地名	0
息	人物	0
任 先生	企业家	1
两 城	加入	0
急诊	交还	0
医疗 保险金	收入 损失	0
鼓楼区	中国 地名	1
兄弟 姐妹	装配	0
河北省 统计局	组织 机构	1
模拟	意识 和 责任 意识	0
有限 公司	事故 管辖权	0
司法 人员	美术 作品	0
交易 中心	性别	0
震慑	中文 译本	0
阿拉伯 数字	数字	1
百分点	网站	0
公路 养护	搞活	0
近代	竞技	0
炳灵寺 石窟	建筑	1
任 先生	交通 工具 和 通讯 工具	0
技术 工人	房华	0
人格权	冉贤辉	0
地方 储备	堵截	0
北京市 门头沟区 人民 法院	组织 机构	1
路东	演员	1
驳船	清 东陵	0
医保卡	景区	0
行业 统计	工程 质量 等级	0
门诊费	名木	0
工程 咨询 单位	沈某	0
代步车	邗江区	0
自治	民族	0
清洁工	麓	0
基金会	完好 状态	0
青少年	道路 边缘 线	0
充电	副教授	0
机场 区域	且经	0
财政局	安全 和 健康	0
空气 质量	堂	0
会计	开发区 法院	0
运输 工具	工具	1
颊 部	肋	0
公共 汽车	非机动车 或者 行人	0
锅炉	设备	1
长江 航务 管理局	清理	0
产地 检疫	统计局	0
绿灯	座位 险	0
成都市 中级 人民 法院	在 此 基础	0
产业 园区	被害人	0
公司 经理	人寿 保险 公司	0
英美	医院	0
开发商	机场 周边 地区	0
广饶县	责任 单位 和 责任人	0
一 国	其他 水 工程	0
政府 公信力	国家	0
江津区	行政 区划	1
交通 事故 赔偿 项目	此文	0
医学 教育网	红 岗区	0
通讯 地址	管子	0
土地 使用费	专业 技术 职务	0
新型 墙体 材料	材料	1
市政 工程	这样子	0
泽州	地名	1
运河	代步车	0
华泰 保险	主观	0
基层 法院	工程 标准	0
阳光 保险	申请人 户籍 所在地 派出所	0
科研 单位	单位	1
病例	安徽省 交通 事故	0
保山	郭蓉	0
青海省 人民 代表 大会	则 由 保险 公司	0
福特	重点 生态 功能区	0
大 酒店	商业 三 者 险 条款	0
毕业后	县级 和 乡级 人民 代表 大会 代表	0
冀东	吉安	0
自然 月	我 部	0
刘景贵	神农架	0
安全 气囊	中华 民族 共同体	0
行政 管理 机构	阻塞	0
汉中	城镇	1
社区 公园	葫芦岛市	0
表演	大学	0
精神 损失费	今年 我省	0
泥石流	基准 制度	0
灞桥区	预期	0
海难 救助	人民 警察 法	0
开封	异地 交通 事故	0
单克隆 抗体	生物	1
医学 专家	大 行业	0
叶 先生	他用	0
车门	历史	0
建筑 工程 公司	公司	1
集团 有限 公司	醉酒	0
深圳市 儿童 医院	医院	1
泾阳县	行政 区划	1
电动 助力车	质量 安全	0
职业 教育	职业 学校	0
输水 管道	行人 安全	0
火电	道路 照明 设施 安全	0
行政 事业 单位	交通 事故 责任 与 交通 事故	0
德利	人物	1
证券 监督 管理 机构	水上 交通	0
稻田	隔壁	0
法律 关系 主体	气囊	0
联营 企业	经济 性质	0
党支部 书记	书记	1
招标 文件	运输业	0
案由	通讯员	0
户籍 地址	绍兴县	0
面罩	工业 产品	1
残疾 辅助 器具	公路 交通 规费	0
处理	单位 或者 业主	0
路灯	电器	1
非机动 车辆	该 责任	0
节假日	强 险 保费 收入	0
时间 单位	苏木 乡级	0
交通 线路	重要 关系	0
普通 高等 院校	高等 院校	1
空气 质量	费	0
文书	历史	0
广州	缓解	0
非公有制 经济	驶来	0
甘肃省 人民 代表 大会	陕西省	0
丁业现	人物	1
趾	吸烟	0
审判 机关	组织 机构	1
余家	本 附件 规定	0
行政 区划	中小学	0
辅助 用具	污水 和 垃圾	0
交通 运输部 副部长	副部长	1
保险 业务员	业务员	1
重要 内容	烧结	0
土地 改革	小于	0
世界 遗产	全会	0
匕首	相比	0
电子 公司	急诊 科室	0
文物 普查	文物 古迹	0
基础 数据库	原告 黄花	0
食品 摊贩	昆明	0
海上 运输	艺人	0
开发 项目	清单	0
积雪	车站 地区	0
刘友宾	无锡市 中级 人民 法院	0
渔港	折旧率	0
全国 人民 代表 大会 常务 委员会 法制 工作 委员会	我国 法律	0
旅游 饭店	法定 继承人	0
阜阳 经济 技术 开发区	关动仪	0
余天	导向	0
蒙古族	车组	0
科技 创新	社会 事件	0
智慧 城市	通信 技术	1
垫江县	会见	0
研究 机构	机构	1
消防 设备	自己 身体	0
商品 住宅	为主	0
信息 中心	在 用 电梯	0
人口 规模	碰撞	0
胶南	行政 区划	1
文化 产业	陆地 面积	0
涨幅	多	0
市政 工程	固定 术	0
律师 事务所	词句	0
脓肿	短板	0
中国 气象局	组织 机构	1
沙袋	保险局	0
车行道 分界线	赖永业	0
优势	卫生 基础 设施	0
测绘	见义勇为	0
兄弟 姐妹	姐妹	0
白酒	非 深 水岸线	0
工人	市 信用 中心	0
高架 车站	火车站	0
养猪场	机动车 第三 者	0
车辆 管理所	感激	0
数据链	海勃湾区	0
河南省 人民 政府 办公厅	菌种	0
制剂	该 物品	0
车主	汽车 零部件	0
电表	港 澳 地区	0
华泰 保险	龙岗区	0
中国 保险	变电站	0
台风	女士 车辆	0
出院	用地	0
假药	你 这个	0
建筑 公司	受害者 家属	0
东 民	作家	1
朱 先生	人物	1
星星	灾情 信息	0
大网	组织 机构	0
无锡	地级市	1
公益 广告	道德 风险	0
国家 铁路局	组织 机构	1
运司	人口 健康 信息	0
国有 建设 用地	市容 和 环境 卫生 责任区	0
行为 习惯	规划 行政 部门	0
胎压	牛奶	0
果冻	零分	0
水手	人物	1
大中专 院校	组织 机构	1
旅游 服务 合同	事故 事实 和 成因	0
沿河路	汽车 有限 公司	0
横断	信号 或者 报告	0
专用 工具	设施 或者 财物	0
公诉 案件	红线区	0
全椒县	中国 地名	1
网络 交易 平台	交易 平台	1
官方	鉴定者	0
道口	工程 业绩	0
房贷	起重 机械	0
报警器	先进 人物	0
职业 类别	公众 信息	0
止血带	哪些 材料	0
公安部 副部长	人民路	0
教职工	人物	1
公共 卫生 事件	社会 事件	1
交通 工程	导向 作用	0
城际 铁路	藿香 正气	0
蒸发量	自然 现象	0
机关 工作 人员	技术 参数	0
隆回县	城镇 基本 医疗 保险	0
余家	上级 机关	0
海安县 人民 法院	公路 基础 设施	0
于都县	企业 工商	0
主管 部门	部门	1
大病	医生	0
相关 产品	元宵节	0
上市	数据 资源 目录	0
缝针	楼 某	0
检查 标准	名录 库	0
缓 报	事实	0
下属 单位	种 情形	0
退休 人员	一 级 人民 法院	0
北京市 人民 政府 办公厅	道路 化学 危险 货物	0
鼓楼区	该 轿车	0
城市间	每次 保险 事故	0
繁忙 干线	油罐	0
企业 经营	岛屿	0
化工 有限 公司	公司	1
质量 技术 监督	民法 理论	0
孤寡老人	崩溃	0
缔约 承运人	民族	0
建筑 构件	建筑	0
法学院	目录 范围	0
质 人	人物	1
公共 卫生	公共 建筑 能耗	0
游乐 项目	项目	1
无线 电台	车辆 机件	0
货车 司机	人物	1
买卖	光学	0
地质 灾害	石峁 遗址	0
土地 面积	季票	0
急救 医院	纠纷 双方	0
免费 班车	汽车 零部件	0
方针 政策	政策	1
高 质量	龚 女士	0
满族	民族	1
假药	自治区 道路	0
固定 装置	装置	1
突发 公共 事件	社会 事件	1
许可证 编号	编号	1
黑山县	行政 区划	1
亳州市 中级 人民 法院	组织 机构	1
公交 公司	行为 和 事故	0
政治 任务	每亩	0
黄镇东	人物	1
外资 保险 公司	司机 和 车辆	0
沿海	自然 现象	0
土地 开发	自然 资源	0
废弃物	油 栏	0
站务员	貂	0
驱动力	权利 义务 关系	0
渔港	港口	1
金牌	管理费	0
江津区	倾听	0
身份证 号码	薄弱	0
两 种 方法	中国 铁路	0
安全帽	近亲 属 因	0
季度	副经理	0
李家国	鹏瑞 公司	0
居民 收入	省级 部门	0
回收 企业	中心区	0
主任	人物	1
医疗 保健 机构	车辆 登记证	0
运营 企业	经济 利害 关系	0
洪山区	民宅	0
中外 合资 企业	等级 最高处	0
一 种 装置	火灾 危险	0
输电 线路	扶助	0
门户 网站	十一 届 人民 代表 大会	0
城市 管理	行政 区划	0
轮圈	事前	0
高虎城	人物	1
农产品	农村 合作 医疗	0
厂长	被告 曾鹏	0
行政 职能	疏密	0
积	人物	0
雪铁龙	知名 品牌	1
应用 问题	各 船	0
认证 机构	事故 管辖权	0
国家 机构	组织 机构	1
隆回县	应有	0
呕吐	药品	0
卫生局	本 规章	0
长江 流域	省份	0
疫区	境外 投资者	0
中国 公民	毗连	0
别克君越	植物病 虫害	0
男	越 秀	0
重点 对象	网箱	0
四 级 公路	费用 清单	0
货运 列车	新 车险	0
赛车	建筑物 高度	0
国家 行政 机关	机关	1
宜春	报讯	0
资质 认定	科研 机构	0
劳动 争议	好事	0
地名	地点	0
高虎城	水 水质	0
江西	省份	1
小贴士	战斗力	0
职业 院校	日内瓦	0
赌场	经理	0
物业 管理 企业	波	0
朱小丹	人物	1
非物质 文化 遗产	其 监护人	0
检查站	情况 和 损失	0
禁	交通 安全 事故	0
班轮 公会	缩减	0
残疾证	主治 医师	0
定	人物	0
宜春	此类	0
农牧区	铁路 安全	0
中国 科学院	这点	0
法治 原则	编制 纲要	0
脊髓	传统 风貌	0
甘肃省 统计局	职工 生前	0
人力 资源 服务 机构	留言	0
检验 证书	组织 机构	1
低 视力	疾病	1
危害	保险 契约	0
国际 旅行社	吃	0
历史 时期	时期	1
重大 火灾	机动车 牌照	0
教育局	组织 机构	1
东阿县	操办	0
财产 保险 业务	公司	0
德利	汽车 方	0
疲劳	由 某 公司	0
飞行 情报	报纸	0
社会 保险 补贴	公司	0
人文 关怀	直属 企业	0
中指	医生	0
摄像机	电子 产品	1
劳动 保护 用品	年度 预算	0
社会主义 国家	东南亚	0
权威 机构	价或	0
专职 律师	渡船	0
精神 状态	状态	1
轮渡 码头	北京市 西城 支 公司	0
龙陵县	从其	0
听力 损失	醉 驾	0
规划 用地 面积	设备 安全	0
头部 外伤	台账	0
无 牌	自治县 人民 政府	0
电力 企业	企业	1
上市 公司	偏袒	0
动 车	高德 地图	0
固定 电话	电子 产品	1
法律 法规	客运 场站 经营者	0
任玉林	基本 规则	0
义乌	地名	1
灯具	其实 质	0
粉碎性 骨折	其 复印件	0
紧急 事件	被保险人 和 保险 公司	0
五方	丈夫	0
机械 设备	庄村	0
泰兴	具体 建议	0
警察	一般 案件	0
在职 培训	车辆 保险业	0
工作 制度	欺行 霸市	0
汪冬青	牌照 号码	0
水泥 混凝土 路面	检察	0
发展 模式	干线 航道	0
所有人	老	0
饮食 习惯	上海 某 实业 总 公司	0
第十一 届 全 国 人民 代表 大会 常务 委员会	内涝	0
胸	华律小	0
指节	专项 计划	0
代理 审判员	对方 家属	0
故居	南昌市 中级 人民 法院	0
气象 衍生 灾害	上述 通知	0
利比亚	吴 司机	0
医治	保险单 或者 其他 保险 凭证	0
领导人	人物	1
白马 水库	地点	1
北京市 公安局 公安 交通 管理局	组织 机构	1
低 保户	社会 事件	0
力帆	中国 品牌	1
结构 形式	鄠邑区	0
社会 医疗 保险	常态	0
湖北	外衣	0
水生 动物	动物	1
浮桥	地点	1
大 城市	原告 秦某	0
大 病历	房地产业	0
文化 教育	胆囊	0
航运 公司	贿赂罪	0
小舟	人物	1
尿道	互动	0
野生 水仙花	采购	0
准入	现	0
泰和县	城镇	1
广东省 保险 行业 协会	社会 团体	1
中医 医院	自 道路 交通 事故 认定书	0
中小学 教师	教师	1
黑车	重点 保护区	0
高龄 津贴	干渠	0
咸阳市 中心 医院	国防 交通 工程 设施	0
大型 水库	水库	1
登山	号 决议	0
社区 服务 中心	组织 机构	1
专用 账户	组织 机构	0
家长 委员会	主要 原因	0
赵永飞	基本 案情	0
长江 隧道	年 收入	0
经营 模式	公司	1
攸县	标识物	0
书面 文书	关税	0
滑油	阁	0
汕头市 人民 政府	政府 机构	1
苍蝇	动物	1
城市 规划区	城市 交通 秩序	0
植物 状态	易燃性	0
